pgid;idGGST;idPerson;FinderVerlierer
142009;67211;50099;1
142010;67212;50099;1
142011;67213;50099;1
142012;67214;50099;1
142013;67215;50099;1
142014;67216;50099;1
142015;67217;50099;1
142016;67218;50099;1
142017;67219;1;1
142018;67219;72383;0
142019;67220;1;1
142020;67220;72384;0
142021;67221;72385;1
142022;67222;34612;1
142024;67222;72386;0
142025;67223;1;1
142026;67224;23607;1
142028;67225;1;1
142029;67225;72390;0
142030;67226;29111;1
142031;67227;72392;1
142032;67227;72393;0
142033;67228;72394;1
142034;67229;72395;1
142037;67231;12472;1
142038;67231;72397;0
142039;67232;34612;1
142040;67232;72398;0
142042;67234;52276;1
142047;67237;59363;1
142052;67240;1;1
142053;67241;1;1
142054;67242;1;1
142055;67243;50099;1
142056;67244;50099;1
142057;67245;50099;1
142058;67246;1;1
142066;67226;72408;0
142068;67251;30158;1
142069;67251;72409;0
142075;67256;32157;1
142080;67259;32157;1
142081;67259;72416;0
142087;67264;26388;1
142088;67264;72420;0
142091;67266;32157;1
142092;67266;72421;0
142094;67268;32157;1
142098;67272;47110;1
142099;67272;72424;0
142107;67276;60269;1
142108;67276;72429;0
142115;67278;32157;1
142116;67280;32157;1
142117;67279;32157;1
142121;67283;72434;1
142122;67284;1;1
142123;67285;72435;1
142124;67286;72436;1
142125;67287;1;1
142126;67288;13010;1
142127;67288;72438;0
142128;67289;1;1
142129;67289;72440;0
142130;67290;17243;1
142131;67291;1;1
142132;67291;72441;0
142133;67292;17243;1
142134;67240;72443;0
142135;67293;17243;1
142136;67294;1;1
142137;67295;72444;1
142140;67298;1;1
142141;67299;1;1
142142;67299;72447;0
142143;67300;1;1
142144;67300;72448;0
142145;67301;1;1
142146;67301;72449;0
139468;65829;71078;0
139471;65834;21139;1
139674;65939;71190;1
139675;65939;71191;0
139693;65948;12113;1
139694;65948;71201;0
139782;66000;49587;1
139783;66000;71242;0
139784;66001;49587;1
139785;66001;71243;0
139786;66002;49587;1
139787;66002;71244;0
139788;66003;49587;1
139789;66003;71245;0
139790;66004;71246;1
139791;66004;71247;0
139794;66006;26791;1
139795;66006;71249;0
139796;66007;61270;1
139797;66007;71250;0
139800;66009;49587;1
139801;66009;71252;0
139819;66019;49587;1
139820;66019;71262;0
139823;66021;48861;1
139824;66021;71264;0
139829;66024;47110;1
139830;66024;71268;0
139837;65941;71194;1
139838;66025;59363;1
139839;66025;65751;0
139842;66027;21716;1
139843;66027;71273;0
139845;66029;71274;1
139846;66029;71275;0
139872;66047;25298;1
139873;66047;29697;0
139882;66052;34612;1
139883;66052;71293;0
139888;66055;34612;1
139889;66055;71296;0
139890;66042;46807;1
139891;66042;71297;0
140004;66128;34612;1
140005;66128;71354;0
140006;66130;34612;1
140007;66130;71355;0
140008;66131;34612;1
140009;66131;71356;0
140010;66132;34612;1
140014;66133;34612;1
140015;66133;71359;0
140018;66136;71363;1
140019;66136;71364;0
140020;66137;1;1
140021;66137;71365;0
140022;66138;71366;1
140023;66138;71367;0
140024;66139;1;1
140025;66139;71368;0
140027;66140;1;1
140028;66140;71369;0
140031;66142;1;1
140032;66142;71372;0
140033;66143;1;1
140088;66175;61937;1
140089;66175;71395;0
140268;66264;71501;1
140455;66369;71601;0
140456;66369;69546;1
140485;66385;52707;1
140713;66520;31239;1
140714;66520;71725;0
140736;66531;49587;1
140737;66531;71739;0
140848;66574;71790;0
140849;66574;71791;1
140854;66577;61270;1
140858;66580;71798;1
140859;66580;71799;0
140860;66581;47110;1
140861;66581;71801;0
140868;66587;47110;1
140870;66587;71802;0
140881;66593;71806;0
140888;66599;15528;1
140889;66600;15528;1
141183;66769;49587;1
141184;66769;71958;0
141187;66771;34612;1
141188;66771;71960;0
141189;66772;34612;1
141190;66772;71961;0
141356;66856;49137;1
141357;66857;49137;1
141363;66860;32157;1
141364;66860;72046;0
141365;66861;32157;1
141366;66861;72047;0
141367;66862;32157;1
141368;66862;72048;0
141369;66864;32157;1
141370;66864;72049;0
141373;66866;32157;1
141375;66867;32157;1
141377;66868;32157;1
141378;66869;32157;1
141401;66880;72063;1
141402;66881;72064;1
141436;66903;72080;1
141437;66903;72081;0
141442;66906;72083;0
141443;66906;72084;1
141449;66909;34612;1
141450;66909;72087;0
141451;66910;34612;1
141452;66910;72088;0
141636;66979;72178;0
141661;66987;72189;0
141670;67024;72194;1
141671;67024;72195;0
141851;67122;47110;1
141929;67165;72345;0
141973;67191;72364;1
141974;67191;72366;0
141976;67192;72364;1
141977;67192;72368;0
141978;67193;72364;1
141979;67193;72369;0
141982;67196;72364;1
141986;67200;68225;1
141987;67200;72370;0
142027;67224;72389;0
142089;67265;32157;1
142090;67265;46685;0
142093;67267;32157;1
142097;67269;32157;1
142102;67273;32157;1
142105;67274;72426;1
142106;67275;72428;1
142120;67242;72366;0
142138;67296;1;1
142139;67297;72446;1
142159;67311;1;1
142160;67312;1;1
142161;67312;64365;0
142162;67313;47110;1
142163;67313;72454;0
142164;67314;1;1
142165;67315;72455;1
142166;67316;34612;1
142167;67316;72456;0
142168;67317;34612;1
142169;67317;72457;0
142170;67318;17243;1
142173;67319;1;1
142174;67319;60853;0
142175;67320;72460;1
142176;67321;72460;1
142178;67322;1;1
142179;67322;72462;0
142180;67323;27439;1
142181;67323;72463;0
142182;67324;13945;1
142189;67331;49587;1
142190;67332;49587;1
142191;67333;72474;1
142192;67333;72475;0
142193;67334;63201;1
142194;67334;72476;0
142195;67131;72477;0
142196;67159;72478;0
142201;67161;13268;0
142202;67173;50691;0
142203;67253;72480;0
142204;67257;72481;0
142205;67290;72482;0
142206;67335;17243;1
142207;67336;47110;1
142208;67336;72484;0
142209;67337;47110;1
142210;67337;72485;0
142211;67338;47110;1
142212;67338;72486;0
142213;67339;47110;1
142214;67339;72487;0
142215;67341;47110;1
142216;67341;72488;0
142217;67340;72489;1
142218;67340;72490;0
142219;67342;47110;1
142220;67342;72491;0
142221;67343;72492;1
142222;67343;72493;0
142223;67295;72494;0
142225;67345;45253;1
142226;67345;72495;0
142227;67346;53984;1
142228;67346;72496;0
142229;67347;45835;1
142230;67347;72497;0
142231;67332;72498;0
142232;67348;49587;1
142234;67350;66889;1
142243;67356;59363;1
142244;67357;59289;1
142245;67357;72503;0
142246;67358;59289;1
142247;67359;1;1
142248;67360;72504;1
142250;67361;66633;1
142251;67363;21399;1
142252;67363;72505;0
142253;67362;72506;1
142254;67362;72507;0
142255;67364;57526;1
142256;67364;71892;0
142259;67366;59289;1
142260;67366;72510;0
142261;67367;34612;1
142262;67367;72511;0
142263;67368;34612;1
142264;67368;72512;0
142265;67369;34612;1
142266;67369;67968;0
142269;67371;34612;1
142270;67371;72515;0
142271;67372;34612;1
142272;67372;72516;0
142276;67373;72519;1
142278;67373;33697;0
142279;67374;59289;1
142280;67375;59289;1
142283;67376;45253;1
142284;67376;72524;0
142285;67377;45253;1
142286;67377;72525;0
142293;67379;49587;1
142294;67379;70805;0
142295;67380;72527;1
142296;67381;72528;1
142298;67382;59363;1
142299;67382;72529;0
142305;67386;17105;1
142306;67386;58132;0
142317;67395;72534;1
142318;67395;19873;0
142321;67397;1;1
142322;67398;40726;1
142323;67399;72536;1
142325;67401;13010;1
142337;67407;34749;1
142338;67407;72545;0
142339;67408;13256;1
142340;67408;72546;0
142341;67409;13256;1
142342;67409;24030;0
142343;67410;59363;1
142344;67410;72547;0
142345;67411;13256;1
142346;67411;72548;0
142347;67412;34195;1
142348;67412;55566;0
142351;67414;34612;1
142353;67414;72514;0
142354;67415;34612;1
142355;67415;72550;0
142356;67416;34612;1
142357;67416;72551;0
142359;67417;72552;0
142360;67417;67497;1
142361;67418;67497;1
142362;67418;72553;0
142363;67419;67497;1
142364;67419;72554;0
142365;67420;67497;1
142366;67420;72555;0
142367;67421;72556;1
142368;67422;17243;1
142372;67425;55605;1
142373;67425;21331;0
142376;67427;59363;1
142377;67427;27530;0
142387;67434;72566;1
142388;67434;72567;0
142390;67436;72568;1
142391;67436;72569;0
142392;67437;1;1
142393;67437;72570;0
142394;67438;72571;1
142395;67439;1;1
142396;67440;72572;1
142397;67441;72572;1
142399;67443;1;1
142402;67445;35747;1
142406;67447;72578;1
142408;67448;72579;0
142409;67449;66336;1
142410;67388;72580;0
142411;67302;72581;0
142412;67450;1;1
142413;67450;72582;0
142414;67451;50375;1
142415;67452;13256;1
142416;67453;13256;1
142417;67454;13256;1
142418;67455;44868;1
142419;67456;1;1
142856;67691;72812;1
142421;67457;72586;1
142422;67457;72353;0
142423;67445;72587;0
142430;67458;15754;1
142425;67458;72588;0
142435;67463;26791;1
142436;67464;13010;1
142437;67465;13256;1
142438;67466;13256;1
142439;67467;13256;1
142449;67472;13010;1
142450;67472;72602;0
142453;67475;17243;1
142454;67476;34612;1
142457;67476;66995;0
142469;67478;72611;1
142473;67479;1;1
142483;67480;72618;1
142486;67480;72619;0
142487;67481;1;1
142491;67356;72622;0
142492;67483;72623;1
142493;67484;72624;1
142494;67483;72625;0
142495;67485;72626;0
142496;67485;18338;1
139893;66057;49137;1
139895;66059;49137;1
139896;66060;49137;1
139897;66061;49137;1
139900;66063;71300;1
139901;66063;71301;0
139902;66064;71302;1
139903;66065;71303;1
139906;66067;13010;1
139907;66068;13010;1
139908;66069;25298;1
139909;66070;25298;1
139910;66071;15196;1
139911;66072;61113;1
139937;66087;71318;1
139938;66087;71319;0
140152;66200;47110;1
140153;66200;71426;0
140154;66201;11983;1
140155;66202;49137;1
140156;66203;60418;1
140157;66204;71427;1
140159;66206;43032;1
140163;66208;71433;1
140164;66208;33128;0
140167;66211;1;1
140168;66211;71437;0
140273;66267;49587;1
140274;66267;71504;0
140280;66270;68218;1
140281;66270;71509;0
140290;66275;31239;1
140332;66300;43146;1
140333;66300;71534;0
140353;66259;71544;0
140356;66245;50228;0
140362;66220;53000;0
140363;66275;71547;0
140364;66217;71548;0
140367;66221;71550;0
140368;66192;71551;0
140391;66332;32988;1
140393;66332;71563;0
140399;66218;71567;0
140400;66337;13934;1
140406;66340;71570;1
140407;66340;71571;0
140411;66343;59363;1
140412;66343;71573;0
140413;66344;71574;1
140414;66344;71575;0
140415;66345;71576;1
140416;66345;26372;0
140421;66348;71581;1
140422;66348;71582;0
140431;66355;19078;1
140432;66355;71585;0
140440;66359;71591;1
140441;66359;71592;0
140443;66361;1;1
140444;66361;71594;0
140446;66363;71595;1
140447;66363;71596;0
140527;66409;49587;1
140528;66409;71639;0
140541;66416;49587;1
140542;66416;71645;0
140565;66431;34612;1
140566;66431;71655;0
140596;66449;26791;1
140598;66451;34612;1
140599;66451;71673;0
140600;66452;34612;1
140601;66452;71674;0
140602;66453;34612;1
140603;66453;71675;0
140606;66455;34612;1
140607;66455;71677;0
140608;66456;34612;1
140609;66456;71678;0
140614;66459;1;1
140615;66460;71680;1
140616;66461;71681;1
140618;66463;49137;1
140619;66464;49137;1
140620;66465;1;1
140621;66465;71682;0
140622;66466;71683;1
140623;66466;71684;0
140684;66498;53000;1
140685;66498;71715;0
140686;66499;41972;1
140688;66501;32157;1
140690;66503;32157;1
140752;66539;34612;1
140753;66539;71752;0
140787;66548;26791;1
140789;66548;53083;0
141021;66673;49587;1
141022;66673;71874;0
141028;66677;65478;1
141036;66682;60269;1
141042;66686;65753;1
141044;66687;71890;0
141045;66687;71891;1
141046;66688;71892;1
141047;66688;71893;0
141050;66690;71896;1
141051;66690;71897;0
141084;66711;34612;1
141085;66711;71913;0
141095;66714;49587;1
141171;66762;30850;1
141172;66762;71950;0
141175;66764;23942;1
141176;66764;71954;0
141179;66767;23942;1
141180;66767;71893;0
141181;66768;71956;1
141182;66768;71957;0
141864;67131;59363;1
141865;67132;62084;1
141866;67133;59363;1
141871;67136;72312;1
141872;67137;72313;1
142297;67381;59496;0
141875;67139;72314;1
141876;67140;36030;1
141877;67140;62614;0
141883;67143;72318;1
141884;67143;72319;0
141886;67145;72320;1
141888;67145;72321;0
141893;67149;49587;1
141904;67155;34612;1
141905;67155;72332;0
141914;67158;1;1
141915;67158;72337;0
141916;67159;72338;1
141923;67162;47110;1
141924;67162;72342;0
142403;67439;72576;0
142407;67448;1;1
142488;67482;47110;1
142489;67482;72620;0
142497;67486;72627;1
142498;67487;72628;1
142508;67496;34195;1
142509;67496;72635;0
142510;67497;27501;1
142511;67497;72636;0
142514;67499;13496;1
142515;67499;72639;0
142516;67500;49587;1
142518;67502;27501;1
142519;67503;1;1
142520;67504;72640;1
142521;67504;72641;0
142522;67505;36743;1
142525;67507;13596;1
142526;67507;72643;0
142527;67508;17243;1
142528;67509;72644;1
142534;67512;34612;1
142535;67512;72649;0
142536;67513;34612;1
142537;67513;72650;0
142538;67514;34612;1
142541;67516;34612;1
142545;67518;26791;1
142546;67518;72653;0
142551;67521;72657;1
142552;67522;21875;1
142554;67524;72658;1
142555;67525;59363;1
142556;67525;31481;0
142562;67529;72663;1
142563;67529;30671;0
142566;67530;72664;1
142567;67531;72665;1
142568;67532;26791;1
142569;67533;1;1
142570;67534;57408;1
142571;67535;59363;1
142572;67535;72666;0
142573;67505;72667;0
142574;67536;1;1
142575;67536;72668;0
142577;67438;72670;0
142580;67539;72672;1
142581;67539;72673;0
142582;67540;72674;1
142583;67540;66902;0
142584;67348;72675;0
142585;67541;72676;1
142586;67541;72677;0
142877;67703;49587;1
142588;67542;72678;0
142589;67543;72679;1
142590;67543;72680;0
142591;67544;72681;1
142604;67243;53000;0
142607;67393;72686;0
142615;67547;22870;0
142616;67454;72689;0
142617;67538;72690;0
142618;67453;50228;0
142619;67433;54877;0
142620;67508;72691;0
142621;67489;72692;0
142622;67557;1;1
142623;67558;17243;1
142625;67559;72694;1
142626;67560;72695;1
142627;67561;72697;1
142628;67561;65667;0
142629;67562;1;1
142630;67562;72698;0
142632;67546;72699;0
142633;67564;72700;1
142634;67565;61293;1
142635;67566;28633;1
142636;67566;72701;0
142637;67567;49587;1
142638;67567;44713;0
142639;67568;59363;1
142640;67569;72702;1
142641;67571;50099;1
142642;67570;51551;1
142643;67572;50099;1
142644;67573;50099;1
142645;67574;50099;1
142651;67579;11562;1
142653;67580;59363;1
142654;67581;72704;1
142655;67581;72705;0
142658;67583;11562;1
142659;67583;72707;0
142669;67568;72714;0
142671;67589;34612;1
142672;67589;72715;0
142674;67590;34612;1
142675;67475;72716;0
142678;67500;72718;0
142728;67618;34612;1
142680;67523;56821;0
142681;67592;34612;1
142682;67592;72719;0
142683;67563;69707;0
142684;67593;34612;1
142685;67593;72720;0
142686;67594;34612;1
142687;67594;72721;0
142688;67595;72722;1
142689;67595;72723;0
142694;67598;72726;1
142696;67600;59363;1
142697;67600;60991;0
142698;67601;59363;1
142699;67601;72728;0
142700;67602;59363;1
142701;67602;72729;0
142702;67603;59363;1
142704;67604;27501;1
142706;67604;71402;0
142712;67608;72732;1
142713;67608;72733;0
142714;67609;72734;1
142715;67609;72735;0
142716;67610;72736;1
142725;67616;40399;1
142726;67617;1;1
142727;67617;72741;0
142729;67618;72742;0
142735;67621;72745;1
142736;67621;72746;0
142743;67626;27501;1
142744;67626;1;0
142745;67627;50099;1
142746;67628;50099;1
142750;67632;50099;1
142751;67634;50099;1
142753;67635;50099;1
142754;67636;13010;1
142755;67637;58019;1
142756;67637;72751;0
142757;67638;34612;1
142758;67638;72752;0
142759;67639;47110;1
142760;67639;72753;0
142761;67640;72754;1
142764;67642;72757;1
142765;67642;72758;0
142772;67646;72766;1
142774;67648;1;1
142775;67649;72767;1
142776;67649;72768;0
142779;67652;72771;1
142780;67652;61733;0
142782;67654;72772;1
142783;67654;72773;0
142787;67656;43891;1
142788;67656;72775;0
142793;67659;72778;1
142794;67659;72779;0
142796;67660;72780;0
142797;67660;13496;1
142806;67664;34612;1
142807;67664;72784;0
142808;67665;59363;1
142809;67666;67093;1
142810;67666;72786;0
142811;67667;72787;1
142812;67668;71996;1
142813;67668;72788;0
142817;67650;52457;0
142820;67672;17243;1
142821;67672;72791;0
142822;67673;40726;1
142823;67673;72792;0
142825;67674;35619;1
142826;67674;72793;0
142827;67675;17243;1
142830;67677;1;1
142831;67677;26799;0
142833;67678;1;1
142834;67678;72798;0
142835;67679;72799;1
142836;67680;1;1
142837;67681;72800;1
142838;67682;72801;1
142839;67682;72802;0
142840;67683;61270;1
142841;67683;72803;0
142842;67684;72804;1
140227;66244;13662;1
140228;66245;68497;1
140229;66246;49587;1
140237;66196;71485;0
140238;66248;71486;0
140241;66252;71487;1
140245;66254;34612;1
140246;66254;71490;0
140254;66256;34612;1
140256;66256;71495;0
140257;66257;34612;1
140258;66257;71496;0
140264;66261;65669;1
140265;66262;1;1
140756;66159;71022;0
140757;65789;69471;0
140762;66106;59183;0
140765;66201;71755;0
140769;66298;71757;0
140771;66323;62339;0
140772;66432;51974;0
140776;66279;47002;0
140778;66290;71759;0
140779;66304;71760;0
140893;66602;56671;1
140784;66373;61316;0
140785;66429;38849;0
140790;66312;71764;0
140791;66307;71022;0
140792;66337;71765;0
140793;66354;69705;0
140794;66385;48783;0
140894;66602;71812;0
140895;66603;71813;1
140897;66604;71814;1
140898;66605;43263;1
140899;66605;71815;0
140900;66606;1;1
140901;66606;26040;0
140902;66607;1;1
140903;66607;71816;0
140904;66608;71817;1
140905;66608;71818;0
140907;66609;71819;0
140908;66609;47110;1
140930;66618;71832;1
140931;66618;71833;0
140952;66624;71842;1
140970;66639;71849;1
140973;66640;15196;1
140983;66650;44133;1
141244;66793;69893;1
141245;66793;71990;0
141251;66797;11983;1
141252;66797;71995;0
141259;66800;72000;1
141260;66800;72001;0
141261;66801;72002;1
141262;66801;72003;0
141280;66809;72011;1
141281;66809;15196;0
141295;66819;27501;1
141296;66820;27501;1
141297;66821;27501;1
141298;66822;49137;1
141303;66826;1;1
141304;66826;72018;0
141308;66829;47110;1
141309;66829;72020;0
141311;66830;47110;1
141312;66830;72021;0
141314;66832;45616;1
141315;66832;72022;0
141316;66833;72023;1
141317;66833;72024;0
141318;66834;1;1
141319;66834;72025;0
141320;66835;72026;1
141321;66836;1;1
141633;67005;34612;1
141323;66838;72027;1
141324;66838;72028;0
141327;66840;26791;1
141328;66840;72030;0
141330;66842;26791;1
141331;66843;72031;1
141346;66851;34612;1
141347;66851;72039;0
141354;66855;34612;1
141355;66855;72044;0
141371;66865;34612;1
141376;66865;72052;0
141424;66896;72073;1
141425;66897;59951;1
141426;66897;55596;0
141427;66898;72074;1
141432;66901;72077;1
141490;66931;59289;1
141491;66931;72112;0
141493;66932;59289;1
141494;66932;72114;0
141502;66938;19078;1
141503;66938;72118;0
141508;66941;25298;1
141512;66944;11983;1
141513;66944;39267;0
141514;66945;11983;1
141526;66949;72127;0
141527;66953;72128;1
141529;66955;12472;1
141530;66955;72129;0
141542;66961;15196;1
141550;65922;72139;0
141552;66714;72141;0
141553;66756;72142;0
141555;66818;59183;0
141556;66783;49428;0
141557;66823;72143;0
141558;66820;72122;0
141559;66819;72122;0
141634;67005;72177;0
141646;66996;72184;0
141562;66780;72144;0
141563;66803;60684;0
141566;66816;72145;0
141567;66698;72146;0
141570;66758;72147;0
141571;66817;72148;0
141572;66828;72149;0
141647;66986;49428;0
141649;66884;58178;0
141655;66924;50228;0
141953;67180;59363;1
141954;67180;57559;0
141993;67174;61998;0
141996;67057;65762;0
141997;67138;72376;0
141998;67136;72377;0
142000;67150;72378;0
142048;67238;72401;1
142049;67238;37819;0
142050;67239;72402;1
142051;67239;72403;0
142059;67247;12472;1
142077;67252;72413;0
142085;67263;32157;1
142086;67263;72419;0
142197;67293;72479;0
142233;67349;66889;1
142236;67352;72499;1
142237;67352;72500;0
142240;67354;59289;1
142241;67355;72502;1
142242;67355;72483;0
142249;67064;48906;0
142257;67365;72508;0
142258;67365;72509;1
142326;67402;72540;1
142327;67402;72541;0
142330;67404;49587;1
142331;67404;72542;0
142553;67523;21875;1
142558;67526;72660;1
142560;67528;72661;1
142561;67528;72662;0
142624;67558;72693;0
142707;67605;27501;1
142709;67605;67966;0
142710;67606;72730;1
142762;67641;72755;0
142763;67641;72756;1
142818;67671;1;1
142819;67671;72790;0
142843;67684;72805;0
142848;67686;1;1
142849;67686;72808;0
142850;67687;59363;1
142851;67687;72809;0
142857;67691;72813;0
142860;67693;61270;1
142861;67693;72816;0
142907;67722;72845;1
142866;67696;72821;0
142867;67697;34612;1
142868;67697;72822;0
142869;67698;49587;1
142874;67669;72827;0
142878;67703;72830;0
142880;67705;66645;1
142885;67709;72835;1
142888;67712;1;1
142889;67712;72836;0
142894;67716;1;1
142895;67716;72840;0
142896;67717;59363;1
142908;67722;72846;0
142909;67723;39025;0
142910;67723;1;1
142911;67724;72847;1
142912;67725;1;1
142913;67726;72848;1
142914;67726;72849;0
142915;67727;50099;1
142916;67727;72850;0
142917;67728;50099;1
142918;67710;72851;0
142920;67729;34612;1
142921;67729;71477;0
142922;67730;34612;1
142923;67730;72852;0
142924;67731;34612;1
142925;67731;72853;0
142926;67732;34612;1
142927;67732;72854;0
142928;67733;34612;1
142929;67733;72855;0
142930;67734;34612;1
142931;67734;72856;0
142933;67735;34612;1
142934;67735;72857;0
142935;67559;60684;0
142937;67708;69791;0
142938;67736;61270;1
142939;67736;72858;0
142940;67737;72859;1
142941;67737;72860;0
142942;67680;72861;0
142943;67738;34612;1
142944;67705;60458;0
142945;67739;14695;1
142946;67739;72862;0
142947;67740;45013;1
142948;67741;72863;1
142949;67742;26791;1
142950;67742;72864;0
142951;67743;26791;1
142952;67743;69763;0
142953;67744;49587;1
142955;67745;26791;1
142956;67747;26791;1
142957;67746;26791;1
142958;67746;72866;0
142959;67748;72868;1
142960;67748;71718;0
142961;67749;26791;1
142962;67749;72869;0
142963;67750;1;1
142964;67751;72870;1
142965;67752;41986;1
142966;67752;72871;0
142967;67753;41986;1
142968;67754;41986;1
142969;67751;54894;0
142970;67755;41986;1
142983;67763;1;1
142984;67763;32759;0
142986;67765;70817;1
142987;67766;72883;1
142988;67766;72884;0
142989;67767;59289;1
142990;67767;72885;0
142991;67768;72886;1
143000;67774;1;1
143001;67774;72890;0
143002;67775;1;1
143005;67775;72891;0
143020;67783;34612;1
143009;67778;34612;1
143010;67778;72893;0
143011;67779;34612;1
143012;67779;72894;0
143013;67780;34612;1
143014;67780;72895;0
143015;67781;34612;1
143016;67781;72896;0
143021;67783;72898;0
143024;67785;34612;1
143025;67785;72900;0
143028;67787;34612;1
143029;67787;72902;0
143032;67789;34612;1
143033;67789;72904;0
143036;67791;34612;1
143037;67791;72906;0
143041;67793;49587;1
143042;67793;72908;0
143043;67794;49587;1
143044;67795;72909;1
143045;67795;72910;0
143052;67799;72912;0
143053;67800;26791;1
143054;67800;72913;0
143055;67801;1;1
143056;67802;1;1
143059;67804;26791;1
143060;67805;72915;1
143062;67455;63764;0
143063;67495;62433;0
143064;67612;53045;0
143065;67647;72917;0
143066;67675;72918;0
143133;67836;72954;1
143068;67764;65365;0
143069;67806;72920;1
143070;67806;72921;0
143071;67807;26791;1
143072;67807;72922;0
143073;67808;49587;1
143074;67808;72923;0
143075;67809;72924;1
143076;67809;72925;0
143077;67810;35944;1
143078;67811;71996;1
143079;67812;26791;1
143080;67812;72926;0
143087;67810;72930;0
143088;67817;72931;1
143095;67818;34612;1
143094;67819;34612;1
143091;67819;67617;0
143097;67820;34612;1
143093;67820;72932;0
143096;67818;72933;0
143098;67821;34612;1
143099;67821;72934;0
143105;67825;1;1
143106;67825;72939;0
143116;67829;72945;1
143117;67830;63167;1
143118;67698;72947;0
143142;67841;49587;1
143120;67804;72948;0
143124;67557;59102;0
143134;67836;72955;0
143143;67841;72958;0
140816;66559;47110;1
140817;66559;71774;0
140821;66562;47110;1
140822;66562;71776;0
140878;66593;11983;1
140882;66595;45979;1
140883;66595;71807;0
140994;66658;32136;1
140995;66658;71859;0
141002;66662;32136;1
141008;66666;32136;1
141009;66666;71868;0
141034;66627;71883;0
141048;66689;71894;1
141049;66689;71895;0
141142;66738;71943;1
141158;66753;49587;1
141712;67038;72222;0
141836;67113;1;1
141714;66999;70355;0
141715;66995;72225;0
141716;66982;56821;0
142369;67423;26791;1
141803;67088;72276;1
141719;66822;72228;0
141720;67036;72229;0
141721;66888;72230;0
141722;66923;72231;0
141723;66919;72233;0
141724;66835;62110;0
141725;66866;72234;0
141744;67057;46823;1
141766;67066;72254;0
141769;67071;49587;1
141770;67071;67532;0
141774;67074;72260;1
141777;67074;72261;0
141802;67088;61932;0
141810;67093;72280;1
141811;67094;1;1
141812;67094;72281;0
141813;67095;72282;1
141814;67096;72283;1
141815;67097;11562;1
141816;67098;11562;1
141817;67099;72285;1
141818;67099;72286;0
141819;67100;72290;0
141820;67100;72291;1
141821;67101;1;1
141822;67096;72292;0
141823;67102;66612;1
141824;67102;72293;0
141825;67103;1;1
141828;67105;72295;1
141837;67113;72297;0
141841;67116;72299;1
141843;67116;72300;0
141844;67118;1;1
142370;67423;72557;0
142371;67424;59363;1
142378;67428;53813;1
142379;67429;72560;1
142380;67428;72561;0
142381;67429;72562;0
142426;67459;72589;1
142427;67459;72590;0
142428;67460;72591;1
142429;67460;72592;0
142431;67461;1;1
142432;67461;72593;0
142433;67462;26791;1
142434;67462;72594;0
142440;67468;72595;1
142441;67468;72596;0
142442;67469;34612;1
142443;67469;72598;0
142444;67201;72599;0
142445;67470;34612;1
142446;67470;72600;0
142447;67471;34612;1
142448;67471;72601;0
142451;67473;1;1
142452;67474;72603;1
142501;67490;72630;1
142502;67490;72631;0
142576;67318;72669;0
142578;67537;72671;1
142579;67538;1;1
142596;67548;34612;1
142597;67548;72682;0
142598;67549;15528;1
142599;67549;72683;0
142608;67553;15754;1
142611;67555;15528;1
142612;67532;72688;0
142631;67563;1;1
142646;67575;35619;1
142647;67576;11562;1
142648;67576;72703;0
142649;67577;50099;1
142650;67578;50099;1
142656;67582;11562;1
142657;67582;72706;0
142660;67584;11562;1
142661;67553;72708;0
142662;67585;59363;1
142663;67586;72709;1
142664;67586;72710;0
142665;67587;1;1
142666;67587;72711;0
142667;67588;72712;1
142668;67588;72713;0
142676;67591;34612;1
142677;67591;72717;0
142692;67597;34612;1
142693;67597;72725;0
142739;67623;49587;1
142741;67625;34612;1
142742;67625;72748;0
142748;67630;26791;1
142852;67688;72810;1
142853;67689;63491;1
142854;67690;72653;1
142855;67690;72811;0
142858;67692;72814;1
142859;67692;72815;0
142862;67694;72817;1
142863;67695;72818;1
142864;67695;72819;0
142879;67704;49587;1
142954;67744;72865;0
143050;67798;1;1
143051;67799;1;1
143125;67831;49587;1
143126;67831;72949;0
143127;67832;59363;1
143132;67835;61891;1
143149;67845;17243;1
143156;67832;72963;0
143161;67851;1;1
143162;67851;72967;0
143163;67852;1;1
143164;67852;72968;0
143167;67853;72971;1
143169;67854;72973;1
143170;67855;1;1
143171;67855;72974;0
143172;67856;1;1
143173;67857;1;1
143174;67857;72975;0
143175;67715;72976;0
143188;67863;13895;1
143189;67866;13895;1
143190;67867;13895;1
143191;67747;72981;0
143192;67839;72982;0
143193;67868;48366;1
143194;67868;72983;0
143195;67869;13895;1
143196;67849;72984;0
143197;67870;49587;1
143198;67870;72985;0
143199;67871;72986;1
143200;67871;72987;0
143203;67873;72989;1
143204;67873;72990;0
143205;67874;72991;1
143209;67877;72993;1
143212;67880;13256;1
143213;67879;19471;1
143214;67881;13256;1
143215;67881;72996;0
143216;67882;49587;1
143217;67882;72997;0
143218;67883;13256;1
143219;67883;72998;0
143221;67884;1;1
143222;67884;72999;0
143223;67885;13256;1
143225;67885;73001;0
143226;67886;1;1
143227;67886;73002;0
143228;67887;73003;1
143229;67888;18369;1
143230;67889;59265;1
143231;67890;73004;1
143233;67640;73005;0
143234;67891;73006;1
143237;67892;13256;1
143238;67893;1;1
143239;67890;73008;0
143240;67776;65763;0
143241;67811;57499;0
143242;67863;73009;0
