pid;Anrede;PLZ;Ort;idPersonenTyp;import
22663;3;3005;Bern;1;0
22665;3;3018;Bern;1;0
22666;3;5623;Boswil;1;0
22667;3;3084;Wabern;1;0
22668;1;3011;Bern;1;0
22669;2;3018;Bern;1;0
22670;2;3072;Ostermundigen;1;0
22672;3;3027;Bern;1;0
22674;2;3018;Bern;1;0
22675;2;3013;Bern;1;0
22676;3;3007;Bern;1;0
22677;3;3225;Müntschemier;1;0
22678;3;3013;Bern;1;0
22679;2;08020;Onifai;1;0
22684;2;3012;Bern;1;0
22685;2;3072;Ostermundigen;1;0
22686;2;3013;Bern;1;0
22689;2;3007;Bern;1;0
22691;3;3014;Bern;1;0
22692;3;3015;Bern;1;0
22693;1;3007;Bern;1;0
22694;2;3053;Münchenbuchsee;1;0
22695;3;3076;Worb;1;0
22696;3;3018;Bern;1;0
22697;3;0000;Unbekannnt;1;0
22698;2;3125;Toffen;1;0
22699;3;3027;Bern;1;0
22700;3;3027;Bern;1;0
22701;3;3013;Bern;1;0
22702;2;3006;Bern;1;0
22705;2;3007;Bern;1;0
22706;2;3074;Muri b. Bern;1;0
22707;3;3012;Bern;1;0
22708;3;3012;Bern;1;0
22709;3;3535;Schüpbach;1;0
22710;3;3018;Bern;1;0
22711;2;1143;Apples;1;0
22712;1;3723;Kiental;1;0
22713;3;3303;Jegenstorf;1;0
22715;3;3018;Bern;1;0
22717;2;3012;Bern;1;0
22718;2;4057;Basel;1;0
22719;3;3014;Bern;1;0
22723;2;3054;Schüpfen;1;0
22725;3;3014;Bern;1;0
22726;3;3018;Bern;1;0
22729;1;3097;Liebefeld;1;0
22730;2;3013;Bern;1;0
22736;2;3012;Bern;1;0
22737;2;3007;Bern;1;0
22738;2;0000;Matagalpa;1;0
22739;3;3185;Schmitten FR;1;0
22740;2;3084;Wabern;1;0
22741;3;3011;Bern;1;0
22742;2;3084;Wabern;1;0
22743;3;3001;Bern;1;0
22744;2;3006;Bern;1;0
22745;3;8055;Zürich;1;0
22746;3;3013;Bern;1;0
22747;2;3008;Bern;1;0
22748;3;3007;Bern;1;0
22750;3;3006;Bern;1;0
22751;2;3007;Bern;1;0
22752;3;3063;Ittigen;1;0
22753;2;3018;Bern;1;0
22754;3;2000;Neuchâtel;1;0
22757;2;3014;Bern;1;0
22758;2;3006;Bern;1;0
22759;2;3174;Thörishaus;1;0
22760;3;1763;Granges-Paccot;1;0
22761;3;3013;Bern;1;0
22770;2;3018;Bern;1;0
22771;2;3018;Bern;1;0
22772;3;3013;Bern;1;0
22773;2;3027;Bern;1;0
22776;3;3114;Wichtrach;1;0
22779;1;3013;Bern;1;0
22780;3;3013;Bern;1;0
22781;3;3006;Bern;1;0
22783;3;3074;Muri b. Bern;1;0
22784;3;3013;Bern;1;0
22785;3;3006;Bern;1;0
22786;2;3074;Muri b. Bern;1;0
22788;2;3006;Bern;1;0
22790;3;3422;Kirchberg BE;1;0
22791;2;3013;Bern;1;0
22792;3;3037;Herrenschwanden;1;0
22793;3;3008;Bern;1;0
22794;3;000070;Hong Kong;1;0
22657;3;3000;Bern 9;1;0
22673;3;4500;Solothurn;1;0
22720;2;3074;Muri b. Bern;1;0
22774;2;3012;Bern;1;0
22775;2;3018;Bern;1;0
22796;3;1700;Fribourg;1;0
22797;3;3007;Bern;1;0
22798;3;3006;Bern;1;0
22799;3;3084;Wabern;1;0
22802;2;3012;Bern;1;0
22803;3;3014;Bern;1;0
22804;2;3292;Busswil b. Büren;1;0
22805;2;3063;Ittigen;1;0
22806;2;3113;Rubigen;1;0
22807;2;3011;Bern;1;0
22810;1;3011;Bern;1;0
22811;2;3008;Bern;1;0
22813;3;3000;Bern;1;0
22815;2;3770;Zweisimmen;1;0
22817;2;3084;Wabern;1;0
22818;3;3282;Bargen BE;1;0
22819;2;3004;Bern;1;0
22821;3;3018;Bern;1;0
22822;2;3012;Bern;1;0
22823;2;3018;Bern;1;0
22824;3;3322;Urtenen Schönbühl;1;0
22825;3;3006;Bern;1;0
22828;2;3014;Bern;1;0
22831;2;3074;Muri b. Bern;1;0
22840;2;3018;Bern;1;0
22843;3;3014;Bern;1;0
22844;1;3421;Lyssach;1;0
22845;3;5035;Unterentfelden;1;0
22846;3;0000;Erfurt;1;0
22847;2;3036;Detligen;1;0
22848;3;3011;Bern;1;0
22849;3;3013;Bern;1;0
22850;2;6340;Baar;1;0
22851;2;3018;Bern;1;0
22852;2;6203;Sempach Station;1;0
22853;3;3012;Bern;1;0
22854;2;3008;Bern;1;0
22856;2;3018;Bern;1;0
22857;1;3014;Bern;1;0
22859;3;3047;Bremgarten b. Bern;1;0
22860;3;3084;Wabern;1;0
22861;2;3007;Bern;1;0
22867;2;3600;Thun;1;0
22868;2;8836;Bennau;1;0
22874;2;5304;Endingen;1;0
22870;3;3013;Bern;1;0
22875;3;3054;Schüpfen;1;0
22876;3;3052;Zollikofen;1;0
22877;3;3072;Ostermundigen;1;0
22878;2;1719;Brünisried;1;0
22880;3;3007;Bern;1;0
22883;3;3074;Muri b. Bern;1;0
22884;2;8037;Zürich;1;0
22886;3;3014;Bern;1;0
22889;3;3011;Bern;1;0
22890;2;3613;Steffisburg;1;0
22894;3;3012;Bern;1;0
22895;3;3012;Bern;1;0
22897;3;3018;Bern;1;0
22899;2;3076;Worb;1;0
22900;3;3123;Belp;1;0
22901;3;3006;Bern;1;0
22902;3;3007;Bern;1;0
22903;2;3097;Liebefeld;1;0
22904;2;3095;Spiegel b. Bern;1;0
22911;3;3047;Bremgarten b. Bern;1;0
22912;3;3012;Bern;1;0
22913;3;3027;Bern;1;0
22914;3;3097;Liebefeld;1;0
22915;3;3067;Boll;1;0
22916;2;3600;Thun;1;0
22917;2;3006;Bern;1;0
22918;3;3011;Bern;1;0
22919;3;3008;Bern;1;0
22920;1;1205;Genève;1;0
22921;3;3072;Ostermundigen;1;0
22922;3;3006;Bern;1;0
22923;3;3631;Höfen b. Thun;1;0
22926;2;3018;Bern;1;0
22927;3;3075;Rüfenacht BE;1;0
22928;3;3072;Ostermundigen;1;0
22931;2;3038;Kirchlindach;1;0
22932;3;3110;Münsingen;1;0
22933;3;3012;Bern;1;0
22935;3;3173;Oberwangen b. Bern;1;0
22936;2;3132;Riggisberg;1;0
22938;3;3053;Münchenbuchsee;1;0
22939;3;3018;Bern;1;0
22940;2;3006;Bern;1;0
22941;2;3018;Bern;1;0
22945;3;3063;Ittigen;1;0
22947;3;3018;Bern;1;0
22948;3;3267;Seedorf BE;1;0
22949;2;3098;Köniz;1;0
22950;3;3014;Bern;1;0
22951;1;3011;Bern;1;0
22787;3;3700;Spiez;1;0
22795;3;3084;Wabern;1;0
22820;3;1723;Marly;1;0
22826;3;2555;Brügg BE;1;0
22827;2;3014;Bern;1;0
22829;1;3011;Bern;1;0
22830;2;3014;Bern;1;0
22833;2;3075;Rüfenacht BE;1;0
22834;3;3072;Ostermundigen;1;0
22835;2;3013;Bern;1;0
22836;2;3052;Zollikofen;1;0
22837;3;3084;Wabern;1;0
22838;3;3097;Liebefeld;1;0
22839;3;3400;Burgdorf;1;0
22841;1;3007;Bern;1;0
22842;1;8022;Zürich;1;0
22934;1;8050;Zürich;1;0
22937;2;3018;Bern;1;0
22953;2;3013;Bern;1;0
22961;3;3954;Leukerbad;1;0
22972;3;3027;Bern;1;0
22973;3;3072;Ostermundigen;1;0
22976;2;3280;Murten;1;0
22978;2;3015;Bern;1;0
22979;3;3006;Bern;1;0
22980;2;3626;Hünibach;1;0
22981;2;3013;Bern;1;0
22982;2;3018;Bern;1;0
22983;2;3018;Bern;1;0
22984;2;3013;Bern;1;0
22985;2;3073;Gümligen;1;0
22986;2;3032;Hinterkappelen;1;0
22988;3;3012;Bern;1;0
22989;2;3012;Bern;1;0
22991;3;3006;Bern;1;0
22992;2;3270;Aarberg;1;0
22993;3;1700;Fribourg;1;0
22994;3;3018;Bern;1;0
22996;2;3144;Gasel;1;0
22997;2;3294;Büren an der Aare;1;0
23000;2;3007;Bern;1;0
23001;2;3012;Bern;1;0
23002;2;3013;Bern;1;0
23026;3;3063;Ittigen;1;0
23027;2;3052;Zollikofen;1;0
23028;3;3005;Bern;1;0
23030;3;3018;Bern;1;0
23034;2;3011;Bern;1;0
23035;2;3018;Bern;1;0
23037;3;3053;Münchenbuchsee;1;0
23038;3;3027;Bern;1;0
23040;2;3011;Bern;1;0
23042;3;3006;Bern;1;0
23043;3;3007;Bern;1;0
23062;2;2035;Corcelles NE;1;0
23064;2;3047;Bremgarten b. Bern;1;0
23065;3;3013;Bern;1;0
23066;3;3006;Bern;1;0
23067;2;3018;Bern;1;0
23068;2;3011;Bern;1;0
23071;3;3006;Bern;1;0
23072;3;3098;Köniz;1;0
23073;3;3014;Bern;1;0
23076;3;3532;Zäziwil;1;0
23077;2;3007;Bern;1;0
23078;2;3257;Ammerzwil BE;1;0
23079;3;3027;Bern;1;0
23081;3;3006;Bern;1;0
23084;2;3012;Bern;1;0
23085;3;3012;Bern;1;0
23086;2;3027;Bern;1;0
23087;2;3014;Bern;1;0
23088;3;3074;Muri b. Bern;1;0
23089;2;1786;Sugiez;1;0
23090;3;3006;Bern;1;0
23092;3;3097;Liebefeld;1;0
23093;3;0000;Bangkok;1;0
23094;3;3014;Bern;1;0
23096;2;3007;Bern;1;0
23097;3;3267;Seedorf BE;1;0
23098;2;3005;Bern;1;0
23099;3;3054;Schüpfen;1;0
23100;2;3037;Herrenschwanden;1;0
23101;3;3084;Wabern;1;0
23102;2;3011;Bern;1;0
23103;3;3012;Bern;1;0
23112;3;3063;Ittigen;1;0
23113;3;3013;Bern;1;0
23114;2;3072;Ostermundigen;1;0
23115;2;3714;Frutigen;1;0
23116;2;3007;Bern;1;0
23128;3;3005;Bern;1;0
23129;2;3095;Spiegel b. Bern;1;0
23130;3;3000;Bern;1;0
23131;3;3013;Bern;1;0
23132;3;3014;Bern;1;0
23134;3;3032;Hinterkappelen;1;0
23136;2;3018;Bern;1;0
23143;3;3046;Wahlendorf;1;0
23144;2;3400;Burgdorf;1;0
26064;2;3045;Meikirch;1;0
22943;3;3429;Höchstetten;1;0
22944;2;3007;Bern;1;0
22946;2;3006;Bern;1;0
22954;1;3000;Bern 6;1;0
22955;2;3006;Bern;1;0
22956;2;3006;Bern;1;0
22957;2;3012;Bern;1;0
22958;3;3018;Bern;1;0
22959;3;3372;Wanzwil;1;0
22963;3;3453;Heimisbach;1;0
22964;2;3203;Mühleberg;1;0
22966;2;3274;Hermrigen;1;0
22967;2;3018;Bern;1;0
22968;2;3098;Köniz;1;0
22969;2;3018;Bern;1;0
22970;1;3003;Bern;1;0
22971;2;3008;Bern;1;0
22974;3;5213;Villnachern;1;0
22975;3;3032;Hinterkappelen;1;0
22977;2;3172;Niederwangen BE;1;0
22987;1;3014;Bern;1;0
22995;2;3014;Bern;1;0
23063;2;3097;Liebefeld;1;0
23091;3;5245;Habsburg;1;0
23141;2;78600;Maisons - Laffit;1;0
23142;2;3011;Bern;1;0
23145;2;3012;Bern;1;0
23148;3;3006;Bern;1;0
23149;2;3363;Oberönz;1;0
23150;3;3011;Bern;1;0
23151;2;3007;Bern;1;0
23153;3;3008;Bern;1;0
23163;2;3014;Bern;1;0
23165;3;3004;Bern;1;0
23166;3;1700;Fribourg;1;0
23167;2;3006;Bern;1;0
23169;2;2513;Twann;1;0
23170;3;3074;Muri b. Bern;1;0
23171;2;3007;Bern;1;0
23172;2;3027;Bern;1;0
23173;2;3027;Bern;1;0
23174;2;3063;Ittigen;1;0
23186;1;3011;Bern;1;0
23187;2;3008;Bern;1;0
23188;2;3067;Boll;1;0
23189;3;8374;Oberwangen TG;1;0
23190;3;3053;Münchenbuchsee;1;0
23191;3;3000;Bern;1;0
23192;3;3005;Bern;1;0
23193;2;3027;Bern;1;0
23194;2;3007;Bern;1;0
23195;2;3072;Ostermundigen;1;0
23196;3;3012;Bern;1;0
23197;2;3018;Bern;1;0
23198;2;3013;Bern;1;0
23203;3;7505;Celerina;1;0
23204;3;2000;Neuchâtel;1;0
23208;2;3000;Bern;1;0
23214;1;1001;Lausanne;1;0
23215;3;3097;Liebefeld;1;0
23216;3;3012;Bern;1;0
23217;2;3270;Aarberg;1;0
23218;3;3006;Bern;1;0
23219;2;3123;Belp;1;0
23220;2;9063;Stein AR;1;0
23224;2;3302;Moosseedorf;1;0
23225;2;3012;Bern;1;0
23226;2;3013;Bern;1;0
23229;3;3302;Moosseedorf;1;0
23230;2;4914;Roggwil BE;1;0
23249;3;3006;Bern;1;0
23250;2;3027;Bern;1;0
23251;2;3206;Rizenbach;1;0
23252;2;3176;Neuenegg;1;0
23253;2;3008;Bern;1;0
23254;2;3011;Bern;1;0
23256;3;3098;Köniz;1;0
23257;3;3000;Bern;1;0
23260;1;3047;Bremgarten b. Bern;1;0
23261;3;3008;Bern;1;0
23264;3;3302;Moosseedorf;1;0
23265;2;3006;Bern;1;0
23266;2;3018;Bern;1;0
23267;2;3110;Münsingen;1;0
23277;2;3006;Bern;1;0
23283;2;3013;Bern;1;0
23289;3;3052;Zollikofen;1;0
23290;2;3006;Bern;1;0
23291;3;3012;Bern;1;0
23292;2;3005;Bern;1;0
23293;2;3018;Bern;1;0
23295;3;3007;Bern;1;0
23296;2;3012;Bern;1;0
23300;2;3054;Schüpfen;1;0
23301;2;3860;Meiringen;1;0
23302;2;3012;Bern;1;0
23303;2;3904;Naters;1;0
23306;3;3063;Ittigen;1;0
23308;2;3008;Bern;1;0
23309;3;3018;Bern;1;0
23310;3;3000;Bern;1;0
23311;3;1219;Châtelaine;1;0
22952;3;3203;Mühleberg;1;0
22960;2;3007;Bern;1;0
22965;2;3067;Boll;1;0
23056;2;3004;Bern;1;0
23057;3;2502;Biel/Bienne;1;0
23058;3;3011;Bern;1;0
23069;3;3027;Bern;1;0
23070;3;3000;Bern 14;1;0
23074;1;3018;Bern;1;0
23075;3;3097;Liebefeld;1;0
23105;2;3284;Fräschels;1;0
23106;2;3600;Thun;1;0
23108;3;3013;Bern;1;0
23109;2;3172;Niederwangen BE;1;0
23111;3;3860;Meiringen;1;0
23119;3;3538;Röthenbach i. E.;1;0
23127;2;3006;Bern;1;0
23133;2;3013;Bern;1;0
23137;2;3123;Belp;1;0
23156;3;3027;Bern;1;0
23168;2;3053;Münchenbuchsee;1;0
23255;3;3027;Bern;1;0
23297;3;3007;Bern;1;0
23298;2;3322;Schönbühl-Urtenen;1;0
23313;2;3014;Bern;1;0
23314;2;3012;Bern;1;0
23315;3;3661;Uetendorf;1;0
23316;2;3073;Gümligen;1;0
23318;3;3072;Ostermundigen;1;0
23323;2;3018;Bern;1;0
23335;1;3008;Bern;1;0
23345;3;1585;Bellerive VD;1;0
23346;2;3250;Lyss;1;0
23347;3;81549;München ;1;0
23349;2;3014;Bern;1;0
23350;3;3018;Bern;1;0
23358;3;71282;Hemmingen;1;0
23360;2;2746;Crémines;1;0
23362;3;3008;Bern;1;0
23363;3;3014;Bern;1;0
23364;2;3004;Bern;1;0
23365;2;3007;Bern;1;0
23366;2;3360;Herzogenbuchsee;1;0
23368;3;4950;Huttwil;1;0
23371;3;3038;Kirchlindach;1;0
23373;2;3322;Urtenen;1;0
23374;2;3044;Innerberg;1;0
23375;2;3008;Bern;1;0
23380;2;3013;Bern;1;0
23382;2;3018;Bern;1;0
23383;3;3012;Bern;1;0
23389;2;3018;Bern;1;0
23391;3;3007;Bern;1;0
23394;2;3115;Gerzensee;1;0
23396;2;3012;Bern;1;0
23417;2;3000;Bern;1;0
23430;2;2560;Nidau;1;0
23432;3;3095;Spiegel b. Bern;1;0
23444;3;3052;Zollikofen;1;0
23449;2;3018;Bern;1;0
23450;1;3011;Bern;1;0
23453;3;3098;Köniz;1;0
23454;3;3018;Bern;1;0
23460;2;3007;Bern;1;0
23462;2;3066;Stettlen;1;0
23463;2;2542;Pieterlen;1;0
23464;2;2513;Twann;1;0
23465;2;3008;Bern;1;0
23466;3;3012;Bern;1;0
23467;1;3000;Bern 94;1;0
23472;2;2068;Hauterive;1;0
23475;2;3005;Bern;1;0
23476;2;3013;Bern;1;0
23481;1;3014;Bern;1;0
23482;2;3013;Bern;1;0
23486;3;3014;Bern;1;0
23495;2;1653;Crésuz;1;0
23496;2;3098;Köniz;1;0
23497;2;3323;Bäriswil BE;1;0
23500;2;3012;Bern;1;0
23501;3;4133;Pratteln;1;0
23502;2;3007;Bern;1;0
23503;2;3005;Bern;1;0
23504;2;3432;Lützelflüh-Goldb;1;0
23509;3;3012;Bern;1;0
23510;2;3038;Kirchlindach;1;0
23519;2;3665;Wattenwil;1;0
23520;2;3011;Bern;1;0
23521;3;3283;Niederried b. Kall;1;0
23522;2;8006;Zürich;1;0
23523;3;3008;Bern;1;0
23524;3;3014;Bern;1;0
23528;3;3212;Gurmels;1;0
23530;2;3012;Bern;1;0
23533;2;8008;Zürich;1;0
23534;2;3006;Bern;1;0
23535;3;00000;Klasterec / CR;1;0
23536;2;3006;Bern;1;0
23537;3;3005;Bern;1;0
23146;3;1700;Fribourg;1;0
23147;2;3095;Spiegel b. Bern;1;0
23157;3;3018;Bern;1;0
23158;3;3018;Bern;1;0
23258;3;3018;Bern;1;0
23259;2;3000;Bern;1;0
23269;3;3322;Urtenen-Schönbühl;1;0
23270;3;3612;Steffisburg;1;0
23271;2;3018;Bern;1;0
23272;3;3042;Ortschwaben;1;0
23279;3;3110;Münsingen;1;0
23280;2;3027;Bern;1;0
23281;3;3018;Bern;1;0
23317;2;3015;Bern;1;0
23330;3;3172;Niederwangen BE;1;0
23334;3;3006;Bern;1;0
23337;2;3013;Bern;1;0
23338;2;3033;Wohlen b. Bern;1;0
23341;3;3014;Bern;1;0
23342;2;3007;Bern;1;0
23343;3;3013;Bern;1;0
23418;1;3010;Bern;1;0
23461;3;3027;Bern;1;0
23525;2;3072;Ostermundigen;1;0
23538;3;3019;Bern;1;0
23539;3;3014;Bern;1;0
23540;3;3011;Bern;1;0
23541;3;3072;Ostermundigen;1;0
23542;1;3011;Bern;1;0
23543;2;3174;Thörishaus;1;0
23544;2;3012;Bern;1;0
23545;2;3012;Bern;1;0
23546;2;3027;Bern;1;0
23547;2;2501;Biel ;1;0
23549;2;3027;Bern;1;0
23550;3;3065;Bolligen;1;0
23551;3;8636;Wald ZH;1;0
23552;3;2540;Grenchen;1;0
23553;2;3302;Moosseedorf;1;0
23554;3;3006;Bern;1;0
23555;3;3073;Gümligen;1;0
23556;2;3008;Bern;1;0
23557;2;3012;Bern;1;0
23558;2;3155;Helgisried;1;0
23559;3;3013;Bern;1;0
23560;3;3083;Trimstein;1;0
23561;3;3506;Grosshöchstetten;1;0
23562;2;3006;Bern;1;0
23564;3;3018;Bern;1;0
23567;3;1623;Semsales;1;0
23568;3;3027;Bern;1;0
23569;3;3006;Bern;1;0
23570;3;5000;Aarau;1;0
23571;2;3981;Obergesteln;1;0
23572;3;3128;Kirchenthurnen;1;0
23573;2;3000;Bern;1;0
23574;2;3006;Bern;1;0
23585;2;3006;Bern;1;0
23588;3;3097;Liebefeld;1;0
23596;2;3014;Bern;1;0
23602;2;3018;Bern;1;0
23603;2;3027;Bern;1;0
23604;2;3013;Bern;1;0
23605;3;3006;Bern;1;0
23606;2;3006;Bern;1;0
23607;3;3012;Bern;1;0
23608;2;3005;Bern;1;0
23609;3;3008;Bern;1;0
23610;3;6010;Kriens;1;0
23611;3;3006;Bern;1;0
23615;3;3097;Liebefeld;1;0
23616;2;3018;Bern;1;0
23620;3;3072;Ostermundigen;1;0
23621;3;3207;Wileroltigen;1;0
23623;2;3013;Bern;1;0
23624;2;3147;Mittelhäusern;1;0
23625;3;3063;Ittigen;1;0
23626;2;3027;Bern;1;0
23627;2;3027;Bern;1;0
23628;3;1763;Granges-Paccot;1;0
23629;2;3006;Bern;1;0
23630;3;3007;Bern;1;0
23631;2;3063;Ittigen;1;0
23632;3;3052;Zollikofen;1;0
23633;3;3011;Bern;1;0
23634;3;3073;Gümligen;1;0
23635;3;3011;Bern;1;0
23636;3;3235;Erlach;1;0
23637;3;3008;Bern;1;0
23640;2;3012;Bern;1;0
23641;1;3012;Bern;1;0
23642;2;3012;Bern;1;0
23643;2;3012;Bern;1;0
23644;1;6000;Luzern 4;1;0
23645;3;0000;Fellbach;1;0
23646;3;3014;Bern / Postfach 754;1;0
23647;2;3012;Bern;1;0
23648;2;3072;Ostermundigen;1;0
23649;2;3072;Ostermundigen;1;0
23285;3;3262;Suberg;1;0
23286;2;3014;Bern;1;0
23287;3;3018;Bern;1;0
23288;2;3075;Rüfenacht BE;1;0
23294;3;3018;Bern;1;0
23622;2;3018;Bern;1;0
23650;3;3011;Bern;1;0
23653;2;3007;Bern;1;0
23654;2;3011;Bern;1;0
23655;2;3800;Interlaken;1;0
23658;3;3700;Spiez;1;0
23659;3;3012;Bern;1;0
23660;2;3600;Thun;1;0
23662;3;3014;Bern;1;0
23663;2;3027;Bern;1;0
23664;3;3018;Bern;1;0
23665;3;3018;Bern;1;0
23666;2;3018;Bern;1;0
23667;2;3018;Bern;1;0
23668;3;3027;Bern;1;0
23669;1;3013;Bern;1;0
23670;3;3007;Bern;1;0
23671;3;3007;Bern;1;0
23672;2;6004;Luzern;1;0
23673;3;3013;Bern;1;0
23674;2;3032;Hinterkappelen;1;0
23675;2;3652;Hilterfingen;1;0
23676;3;3013;Bern;1;0
23677;2;3018;Bern;1;0
23678;2;3018;Bern;1;0
23679;3;9500;Wil SG;1;0
23680;2;3011;Bern;1;0
23681;3;3072;Ostermundigen;1;0
23682;2;3008;Bern;1;0
23683;2;3214;Ulmiz;1;0
23684;1;3321;Schönbühl;1;0
23685;2;3053;Münchenbuchsee;1;0
23689;2;3011;Bern;1;0
23690;3;3027;Bern;1;0
23691;3;3011;Bern;1;0
23694;2;3400;Burgdorf;1;0
23695;3;3027;Bern;1;0
23696;2;3027;Bern;1;0
23697;3;0000;Unbekannt;1;0
23698;2;3012;Bern;1;0
23699;2;3005;Bern;1;0
23700;2;3005;Bern;1;0
23701;3;3374;Wangenried;1;0
23702;3;3014;Bern;1;0
23703;3;3065;Bolligen;1;0
23704;3;3014;Bern;1;0
23705;2;3013;Bern;1;0
23706;3;3004;Bern;1;0
23707;2;3007;Bern;1;0
23708;2;3652;Hilterfingen;1;0
23709;2;3012;Bern;1;0
23710;3;3008;Bern;1;0
23713;3;3014;Bern;1;0
23714;3;3013;Bern;1;0
23718;2;3053;Münchenbuchsee;1;0
23719;3;3855;Brienz BE;1;0
23720;3;3013;Bern;1;0
23721;3;3315;Bätterkinden;1;0
23722;3;3007;Bern;1;0
23725;3;3012;Bern;1;0
23726;2;3065;Bolligen;1;0
23727;2;3011;Bern;1;0
23728;3;3011;Bern;1;0
23729;3;3005;Bern;1;0
23730;2;3013;Bern;1;0
23737;2;3027;Bern;1;0
23738;1;3011;Bern;1;0
23739;2;3072;Ostermundigen;1;0
23740;2;3123;Belp;1;0
23741;2;3014;Bern;1;0
23742;2;3012;Bern;1;0
23743;3;3011;Bern;1;0
23744;2;3073;Gümligen;1;0
23747;2;3012;Bern;1;0
23748;1;3011;Bern;1;0
23749;3;3014;Bern;1;0
23750;3;3011;Bern;1;0
23751;2;3011;Bern;1;0
23752;2;3013;Bern;1;0
23753;2;3006;Bern;1;0
23759;2;5064;Wittnau;1;0
23761;2;3052;Zollikofen;1;0
23762;2;3673;Linden;1;0
23763;3;3018;Bern;1;0
23764;3;3018;Bern;1;0
23765;3;3007;Bern;1;0
23766;3;3014;Bern;1;0
23767;2;3084;Wabern;1;0
23768;3;3012;Bern;1;0
23769;1;3000;Bern;1;0
23770;2;6234;Triengen;1;0
23772;2;3027;Bern;1;0
23774;3;3283;Kallnach;1;0
23775;2;3027;Bern;1;0
23778;2;3013;Bern;1;0
23779;2;3084;Wabern;1;0
23780;2;3006;Bern;1;0
23312;2;3006;Bern;1;0
23324;2;3063;Ittigen;1;0
23325;3;3110;Münsingen;1;0
23328;3;3007;Bern;1;0
23329;2;3067;Boll;1;0
23332;2;3006;Bern;1;0
23409;3;3011;Bern;1;0
23411;2;3600;Thun;1;0
23413;1;3600;Thun;1;0
23451;3;3007;Bern;1;0
23452;2;3018;Bern;1;0
23456;3;3027;Bern;1;0
23457;3;3032;Hinterkappelen;1;0
23469;2;3007;Bern;1;0
23470;2;2740;Moutier;1;0
23477;2;3011;Bern;1;0
23478;2;3604;Thun;1;0
23479;2;3012;Bern;1;0
23480;3;3076;Worb;1;0
23511;2;3075;Rüfenacht BE;1;0
23512;2;3054;Schüpfen;1;0
23513;2;3008;Bern;1;0
23514;2;6020;Emmenbrücke;1;0
23515;2;3074;Muri b. Bern;1;0
23516;2;3007;Bern;1;0
23517;2;3207;Golaten;1;0
23518;3;3018;Bern;1;0
23612;3;3011;Bern;1;0
23613;1;3008;Bern;1;0
23614;2;3005;Bern;1;0
23617;3;3007;Bern;1;0
23618;2;2503;Biel/Bienne;1;0
23619;2;3012;Bern;1;0
23638;2;3072;Ostermundigen;1;0
23639;3;3084;Wabern;1;0
23760;2;5033;Buchs AG;1;0
23781;2;3123;Belp;1;0
23782;3;3012;Bern;1;0
23783;2;3065;Bolligen;1;0
23784;2;3018;Bern;1;0
23785;3;3174;Thörishaus;1;0
23786;2;3014;Bern;1;0
23787;3;3018;Bern;1;0
23788;3;3000;Bern;1;0
23789;3;3013;Bern;1;0
23790;1;3012;Bern;1;0
23791;2;3072;Ostermundigen;1;0
23792;3;3007;Bern;1;0
23793;3;3128;Rümligen;1;0
23796;3;3315;Bätterkinden;1;0
23797;2;3095;Spiegel b. Bern;1;0
23800;3;3098;Köniz;1;0
23813;3;3006;Bern;1;0
23814;2;3006;Bern;1;0
23815;3;3902;Glis;1;0
23816;3;3006;Bern;1;0
23817;3;3626;Hünibach;1;0
23818;2;3006;Bern;1;0
23819;2;3027;Bern;1;0
23821;3;3973;Venthône;1;0
23822;3;8802;Kilchberg ZH;1;0
23823;1;1837;Château-d'Oex;1;0
23827;2;3098;Schliern b. Köniz;1;0
23829;3;3000;Bern 6;1;0
23830;2;8400;Winterthur;1;0
23831;3;3122;Kehrsatz;1;0
23832;3;3098;Köniz;1;0
23833;2;3012;Bern;1;0
23834;2;3006;Bern;1;0
23835;2;3176;Neuenegg;1;0
23837;2;3006;Bern;1;0
23838;3;3150;Schwarzenburg;1;0
23840;2;3027;Bern;1;0
23841;3;3013;Bern;1;0
23842;3;3005;Bern;1;0
23843;2;3006;Bern;1;0
23844;2;3011;Bern;1;0
23845;2;3600;Thun;1;0
23847;3;6215;Beromünster;1;0
23848;3;3122;Kehrsatz;1;0
23849;3;3008;Bern;1;0
23851;2;3006;Bern;1;0
23852;2;3400;Burgdorf;1;0
23857;2;3065;Bolligen;1;0
23858;1;3007;Bern;1;0
23862;2;3018;Bern;1;0
23863;3;3013;Bern;1;0
23864;3;3008;Bern;1;0
23865;3;3005;Bern;1;0
23866;3;3007;Bern;1;0
23869;3;3032;Hinterkappelen;1;0
23883;3;3018;Bern;1;0
23888;1;3003;Bern;1;0
23889;2;3011;Bern;1;0
23890;3;0000;Niagara Falls;1;0
23891;3;3013;Bern;1;0
23892;3;3006;Bern;1;0
23893;3;3027;Bern;1;0
23894;2;3018;Bern;1;0
23895;2;3019;Bern;1;0
23577;1;3020;Bern;1;0
23578;2;3052;Zollikofen;1;0
23579;3;3018;Bern;1;0
23580;3;3202;Frauenkappelen;1;0
23581;2;3264;Diessbach b.Büren;1;0
23582;3;3053;Münchenbuchsee;1;0
23586;3;3018;Bern;1;0
23587;3;3008;Bern;1;0
23595;1;3030;Bern;1;0
23597;3;3018;Bern;1;0
23598;2;2502;Biel/Bienne;1;0
23599;2;3014;Bern;1;0
23600;2;3038;Kirchlindach;1;0
23711;2;3213;Kleinbösingen;1;0
